NoC,Code,Rain,Wind
60,58754,28.2,8
60,58754,165.6,17.6783630699518
60,58754,54.7,8.7
60,58754,55.2,8
60,58754,45.7,14.8417728688756
60,58754,68.6,9
60,58754,54,10.7
60,58754,42.2,9.3
60,58754,194.2,10.3
60,58754,100.5,10
60,58754,33.3,8
60,58754,157.5,9
60,58754,36.9,9.3
60,58754,66.9,11
60,58754,59.8,8.3
60,58754,34.2,20
60,58754,49.6,9.3
60,58754,32.6,9
60,58754,41.6,9
60,58754,166.8,15.7
60,58754,48.7,11
60,58754,74,10.7
60,58754,26,8.7
60,58754,66.8,9
60,58754,62.4,9
60,58754,50.8,9
60,58754,72.4,8.3
60,58754,43.5,8
60,58754,72.3,8
60,58754,109,18
60,58754,110,9.5
60,58754,36,12.2
60,58754,154,9.9
60,58754,67.2,11.6
60,58754,283.8,12.3
60,58754,224.1,11.8
60,58754,96.1,11.6
60,58754,202.3,26.9
60,58754,170.2,8.5
60,58754,146.1,21.2
60,58754,226.1,12.2
60,58754,127.7,10.6
60,58754,39.4,8.3
60,58754,77.9,9.9
60,58754,242,16.2
60,58754,82.3,8.7
60,58754,43,10.5
60,58754,30.4,12.7
60,58754,36.3,9.5
60,58754,31.4,9.9
60,58754,27.4,10.8
60,58754,63.4,15.7
60,58754,35.4,10.7
60,58754,48.6,8.5
60,58754,44.1,9.2
60,58754,77.4,9.5
60,58754,62.9,8
60,58754,93.3,8.5
60,58754,49.2,8.3
60,58754,35.1,11.2
60,58754,46.1,8.2
60,58754,115.3,8.5
60,58754,27.8,9.1
60,58754,31.7,9.1
60,58754,59.9,8.9
60,58754,35.1,9.1
60,58754,51.8,9
60,58754,50,8.4
60,58754,50.1,10
60,58754,28.5,14.5
60,58754,34.2,8.3
60,58754,49.2,12
60,58754,25.2,12.4
60,58754,44,8.2
60,58754,28.6,9.7
60,58754,45.5,11.1
60,58754,39.1,10.7
60,58754,56,9.4
60,58754,54.1,12.9
60,58754,99,9
60,58754,27.3,8.1
60,58754,46.5,12.6
60,58754,33.9,9.9
60,58754,34.8,9.6
60,58754,88.5,8.7
60,58754,52.5,11.5
60,58754,30.3,11.2
60,58754,37,8.4
60,58754,25,11.2
60,58754,56.6,8.2
60,58754,29.1,9.3
60,58754,62.3,11.5
60,58754,50.7,8.9
60,58754,59.7,8.8
60,58754,41.4,8.4
60,58754,78.6,9.1
60,58754,29.7,10
60,58754,71.4,12
60,58754,140.7,28
60,58754,54.6,18
60,58754,34.8,11
60,58754,260.7,8.26178594878527
60,58754,31.4,11.7
60,58754,29,8.7
60,58754,32.2,12.7
60,58754,30.5,11.3
60,58754,31,12.3
60,58754,29.7,13.3
60,58754,30.6,9
60,58754,36.8,10.3
60,58754,34.9,10.3
60,58754,32.4,12
60,58754,46.9,9.7
60,58754,42.1,12.3
60,58754,29.8,10.7
60,58754,27.8,10
60,58754,67.1,10.3
60,58754,31.2,14
60,58754,32.4,12.7
60,58754,82.2,22.3
60,58754,35.2,19
60,58754,37.5,13
60,58754,55.5,17.6
60,58754,38.7,11.7
60,58754,35,10.6
60,58754,88.3,8.1
60,58754,30.8,10.5
60,58754,158.8,11
60,58754,42.7,11.5
60,58754,73,13.3
60,58754,39.8,9.1
60,58754,85.3,12.2
60,58754,55.2,11.3
60,58754,45.3,16.8
60,58754,59.7,10.4
60,58754,72.2,12.6
60,58754,27.1,11.9
60,58754,40.9,11.2
60,58754,27.9,10.2
60,58754,38.5,11.1
60,58754,51,12.4
60,58754,32.4,12.3
60,58754,69.3,20.1
60,58754,116.2,32.6
60,58754,62.9,9
60,58754,84.4,11.8
60,58754,38.8,11.7
60,58754,51.7,12.4
60,58754,37.6,12.4
60,58754,62,13.3
60,58754,185,26
60,58754,108.2,24.8
60,58754,89.4,13
60,58754,56.5,12.2
60,58754,85.2,9.2
60,58754,58.8,9.5
60,58754,63.9,18
60,58754,66.5,30.8
60,58754,36.8,15.8
60,58754,37.6,21.3
60,58754,27.6,12.8
60,58754,121.4,16.1
60,58754,34.1,16.5
60,58754,28.4,14.1
60,58754,29.9,9.3
60,58754,86.4,21.7
60,58754,83.4,23.8
60,58754,41.5,9.6
60,58754,53.5,10.8
60,58754,27.7,11.8
60,58754,52.2,24.1
60,58754,38.6,8.1
60,58754,35.5,13.2
60,58754,38.1,8.3
60,58754,169.3,25.4
60,58754,280.8,11.7
60,58754,29.1,12.9
60,58754,27.4,15
60,58754,75.6,11.1
60,58754,32.9,10.4
60,58754,46,12.9
60,58754,59.6,9.1
60,58754,82.2,16.6
60,58754,26.7,10.3
60,58754,25.5,11.2
60,58754,120.8,14.4
60,58754,33.9,10.8
60,58754,86.8,18.1
60,58754,239.6,16.4
60,58754,49.4,10.1
60,58754,30.1,11.4
60,58754,59.8,8.8
60,58754,52.1,9.9
60,58754,73.5,12.3
60,58754,49.3,8.1
60,58754,91,12.8
60,58754,41.1,8
60,58754,58.8,16.6
60,58754,28.9,9.2
60,58754,26,9.7
60,58754,44.9,11.3
60,58754,118.9,10.7
60,58754,53.6,9
60,58754,58.6,8.8
61,58760,35.9,11.7
61,58760,25,8.7
61,58760,102.3,9.3
61,58760,32.8,8
61,58760,58.9,12
61,58760,53,12
61,58760,144.6,24
61,58760,54.4,17
61,58760,27.5,8
61,58760,35,9.7
61,58760,40.4,12
61,58760,34,9.7
61,58760,39.9,9.7
61,58760,27.1,8
61,58760,54.2,11
61,58760,30.6,11.7
61,58760,45,10
61,58760,29.8,8.7
61,58760,57.2,8.3
61,58760,28.1,8.3
61,58760,55.3,9
61,58760,42.6,11.7
61,58760,41,9
61,58760,96.9,12.3
61,58760,57.6,13.3
61,58760,25.3,8.3
61,58760,62.9,15.7
61,58760,58.2,9
61,58760,115,8.7
61,58760,117.6,14
61,58760,30.1,9
61,58760,84.9,9.3
61,58760,30,11
61,58760,34.8,12
61,58760,134,25.3
61,58760,37.7,9
61,58760,40.3,10
61,58760,45.9,8.7
61,58760,38.6,12.2
61,58760,40.9,12.7
61,58760,138.4,31.3
61,58760,116.4,15.8
61,58760,26.7,9.5
61,58760,57.2,9.6
61,58760,51.2,9.2
61,58760,42.3,10.6
61,58760,253.3,19.5
61,58760,191.6,21.4
61,58760,83.3,8.8
61,58760,61.9,11.2
61,58760,64.3,11.9
61,58760,92.4,15.1
61,58760,35.3,9.2
61,58760,34.2,12.1
61,58760,100.7,11.6
61,58760,59.2,10.5
61,58760,101.5,15.1
61,58760,87.7,14
61,58760,48.9,8.6
61,58760,70.7,16.1
61,58760,133.6,12
61,58760,28,10.2
61,58760,34,9.4
61,58760,189,16.8
61,58760,345.7,10.1
61,58760,25.5,9.5
61,58760,25.4,8.1
61,58760,34.3,8.6
61,58760,70.1,9.7
61,58760,35.6,11.2
61,58760,106.2,10.1
61,58760,27.4,10.8
61,58760,27.6,9
61,58760,26.7,9.7
61,58760,77.9,9.9
61,58760,242,16.2
61,58760,82.3,8.7
61,58760,43,10.5
61,58760,30.4,12.7
61,58760,36.3,9.5
61,58760,31.4,9.9
61,58760,27.4,10.8
61,58760,63.4,15.7
61,58760,35.4,10.7
61,58760,48.6,8.5
61,58760,44.1,9.2
61,58760,77.4,9.5
61,58760,62.9,8
61,58760,93.3,8.5
61,58760,49.2,8.3
61,58760,35.1,11.2
61,58760,46.1,8.2
61,58760,115.3,8.5
61,58760,27.8,9.1
61,58760,31.7,9.1
61,58760,59.9,8.9
61,58760,35.1,9.1
61,58760,51.8,9
61,58760,50,8.4
61,58760,50.1,10
61,58760,28.5,14.5
61,58760,34.2,8.3
61,58760,49.2,12
61,58760,25.2,12.4
61,58760,44,8.2
61,58760,28.6,9.7
61,58760,45.5,11.1
61,58760,39.1,10.7
61,58760,56,9.4
61,58760,54.1,12.9
61,58760,99,9
61,58760,27.3,8.1
61,58760,46.5,12.6
61,58760,33.9,9.9
61,58760,34.8,9.6
61,58760,88.5,8.7
61,58760,52.5,11.5
61,58760,30.3,11.2
61,58760,37,8.4
61,58760,25,11.2
61,58760,56.6,8.2
61,58760,29.1,9.3
61,58760,62.3,11.5
61,58760,50.7,8.9
61,58760,59.7,8.8
61,58760,41.4,8.4
61,58760,78.6,9.1
61,58760,29.7,10
61,58760,71.4,12
61,58760,140.7,28
61,58760,54.6,18
61,58760,34.8,11
61,58760,260.7,8.26178594878527
61,58760,31.4,11.7
61,58760,29,8.7
61,58760,32.2,12.7
61,58760,30.5,11.3
61,58760,31,12.3
61,58760,29.7,13.3
61,58760,30.6,9
61,58760,36.8,10.3
61,58760,34.9,10.3
61,58760,32.4,12
61,58760,46.9,9.7
61,58760,42.1,12.3
61,58760,29.8,10.7
61,58760,27.8,10
61,58760,67.1,10.3
61,58760,31.2,14
61,58760,32.4,12.7
61,58760,82.2,22.3
61,58760,35.2,19
61,58760,37.5,13
61,58760,55.5,17.6
61,58760,38.7,11.7
61,58760,35,10.6
61,58760,88.3,8.1
61,58760,30.8,10.5
61,58760,158.8,11
61,58760,42.7,11.5
61,58760,73,13.3
61,58760,39.8,9.1
61,58760,85.3,12.2
61,58760,55.2,11.3
61,58760,45.3,16.8
61,58760,59.7,10.4
61,58760,72.2,12.6
61,58760,27.1,11.9
61,58760,40.9,11.2
61,58760,27.9,10.2
61,58760,38.5,11.1
61,58760,51,12.4
61,58760,32.4,12.3
61,58760,69.3,20.1
61,58760,116.2,32.6
61,58760,62.9,9
61,58760,84.4,11.8
61,58760,38.8,11.7
61,58760,51.7,12.4
61,58760,37.6,12.4
61,58760,62,13.3
61,58760,185,26
61,58760,108.2,24.8
61,58760,89.4,13
61,58760,56.5,12.2
61,58760,85.2,9.2
61,58760,58.8,9.5
61,58760,63.9,18
61,58760,66.5,30.8
61,58760,36.8,15.8
61,58760,37.6,21.3
61,58760,27.6,12.8
61,58760,121.4,16.1
61,58760,34.1,16.5
61,58760,28.4,14.1
61,58760,29.9,9.3
61,58760,86.4,21.7
61,58760,83.4,23.8
61,58760,41.5,9.6
61,58760,53.5,10.8
61,58760,27.7,11.8
61,58760,52.2,24.1
61,58760,38.6,8.1
61,58760,35.5,13.2
61,58760,38.1,8.3
61,58760,169.3,25.4
61,58760,280.8,11.7
61,58760,29.1,12.9
61,58760,27.4,15
61,58760,75.6,11.1
61,58760,32.9,10.4
61,58760,46,12.9
61,58760,59.6,9.1
61,58760,82.2,16.6
61,58760,26.7,10.3
61,58760,25.5,11.2
61,58760,120.8,14.4
61,58760,33.9,10.8
61,58760,86.8,18.1
61,58760,239.6,16.4
61,58760,49.4,10.1
61,58760,30.1,11.4
61,58760,59.8,8.8
61,58760,52.1,9.9
61,58760,73.5,12.3
61,58760,49.3,8.1
61,58760,91,12.8
61,58760,41.1,8
61,58760,58.8,16.6
61,58760,28.9,9.2
61,58760,26,9.7
61,58760,44.9,11.3
61,58760,118.9,10.7
61,58760,53.6,9
61,58760,58.6,8.8
62,58765,39,11.3
62,58765,28,16.7
62,58765,27,18
62,58765,36.1,18.7
62,58765,34.9,16
62,58765,165.8,17.7
62,58765,39.8,12.7
62,58765,29.7,17.7
62,58765,36.8,16
62,58765,60.9,20.2382113821138
62,58765,64.3,40
62,58765,120.4,21
62,58765,44.8,9.7
62,58765,32.3,17
62,58765,50.3,17.3
62,58765,35.4,22
62,58765,30.5,11.7
62,58765,41,14
62,58765,46,8
62,58765,29.5,19
62,58765,88.7,37
62,58765,26.3,11.3
62,58765,146.9,25
62,58765,35.2,15
62,58765,34.2,13.3
62,58765,35.9,13
62,58765,124.5,23
62,58765,40.4,16
62,58765,39.2,13
62,58765,34,17
62,58765,61.5,14
62,58765,56.8,14
62,58765,77.1,15.3
62,58765,161.8,22
62,58765,48.4,16
62,58765,74.4,25
62,58765,39.6,12
62,58765,72.7,14.7
62,58765,62.4,26.5292682926829
62,58765,73.2,31
62,58765,55.4,21
62,58765,33.1,22
62,58765,29.6,16
62,58765,89.6,11.7
62,58765,25.1,14
62,58765,37.2,18
62,58765,29.5,14.1471544715447
62,58765,27.2,13
62,58765,74.2,15
62,58765,31.5,12
62,58765,97,23
62,58765,64.3,24.3
62,58765,31.8,16.3
62,58765,68.2,11
62,58765,54.2,17
62,58765,64.3,46
62,58765,44.4,18
62,58765,87.7,14
62,58765,48.9,8.6
62,58765,70.7,16.1
62,58765,133.6,12
62,58765,28,10.2
62,58765,34,9.4
62,58765,189,16.8
62,58765,345.7,10.1
62,58765,25.5,9.5
62,58765,25.4,8.1
62,58765,34.3,8.6
62,58765,70.1,9.7
62,58765,35.6,11.2
62,58765,106.2,10.1
62,58765,27.4,10.8
62,58765,27.6,9
62,58765,26.7,9.7
62,58765,77.9,9.9
62,58765,242,16.2
62,58765,82.3,8.7
62,58765,43,10.5
62,58765,30.4,12.7
62,58765,36.3,9.5
62,58765,31.4,9.9
62,58765,27.4,10.8
62,58765,63.4,15.7
62,58765,35.4,10.7
62,58765,48.6,8.5
62,58765,44.1,9.2
62,58765,77.4,9.5
62,58765,62.9,8
62,58765,93.3,8.5
62,58765,49.2,8.3
62,58765,35.1,11.2
62,58765,46.1,8.2
62,58765,115.3,8.5
62,58765,27.8,9.1
62,58765,31.7,9.1
62,58765,59.9,8.9
62,58765,35.1,9.1
62,58765,51.8,9
62,58765,50,8.4
62,58765,50.1,10
62,58765,28.5,14.5
62,58765,34.2,8.3
62,58765,49.2,12
62,58765,25.2,12.4
62,58765,44,8.2
62,58765,28.6,9.7
62,58765,45.5,11.1
62,58765,39.1,10.7
62,58765,56,9.4
62,58765,54.1,12.9
62,58765,99,9
62,58765,27.3,8.1
62,58765,46.5,12.6
62,58765,33.9,9.9
62,58765,34.8,9.6
62,58765,88.5,8.7
62,58765,52.5,11.5
62,58765,30.3,11.2
62,58765,37,8.4
62,58765,25,11.2
62,58765,56.6,8.2
62,58765,29.1,9.3
62,58765,62.3,11.5
62,58765,50.7,8.9
62,58765,59.7,8.8
62,58765,41.4,8.4
62,58765,78.6,9.1
62,58765,29.7,10
62,58765,71.4,12
62,58765,140.7,28
62,58765,54.6,18
62,58765,34.8,11
62,58765,260.7,8.26178594878527
62,58765,31.4,11.7
62,58765,29,8.7
62,58765,32.2,12.7
62,58765,30.5,11.3
62,58765,31,12.3
62,58765,29.7,13.3
62,58765,30.6,9
62,58765,36.8,10.3
62,58765,34.9,10.3
62,58765,32.4,12
62,58765,46.9,9.7
62,58765,42.1,12.3
62,58765,29.8,10.7
62,58765,27.8,10
62,58765,67.1,10.3
62,58765,31.2,14
62,58765,32.4,12.7
62,58765,82.2,22.3
62,58765,35.2,19
62,58765,37.5,13
62,58765,55.5,17.6
62,58765,38.7,11.7
62,58765,35,10.6
62,58765,88.3,8.1
62,58765,30.8,10.5
62,58765,158.8,11
62,58765,42.7,11.5
62,58765,73,13.3
62,58765,39.8,9.1
62,58765,85.3,12.2
62,58765,55.2,11.3
62,58765,45.3,16.8
62,58765,59.7,10.4
62,58765,72.2,12.6
62,58765,27.1,11.9
62,58765,40.9,11.2
62,58765,27.9,10.2
62,58765,38.5,11.1
62,58765,51,12.4
62,58765,32.4,12.3
62,58765,69.3,20.1
62,58765,116.2,32.6
62,58765,62.9,9
62,58765,84.4,11.8
62,58765,38.8,11.7
62,58765,51.7,12.4
62,58765,37.6,12.4
62,58765,62,13.3
62,58765,185,26
62,58765,108.2,24.8
62,58765,89.4,13
62,58765,56.5,12.2
62,58765,85.2,9.2
62,58765,58.8,9.5
62,58765,63.9,18
62,58765,66.5,30.8
62,58765,36.8,15.8
62,58765,37.6,21.3
62,58765,27.6,12.8
62,58765,121.4,16.1
62,58765,34.1,16.5
62,58765,28.4,14.1
62,58765,29.9,9.3
62,58765,86.4,21.7
62,58765,83.4,23.8
62,58765,41.5,9.6
62,58765,53.5,10.8
62,58765,27.7,11.8
62,58765,52.2,24.1
62,58765,38.6,8.1
62,58765,35.5,13.2
62,58765,38.1,8.3
62,58765,169.3,25.4
62,58765,280.8,11.7
62,58765,29.1,12.9
62,58765,27.4,15
62,58765,75.6,11.1
62,58765,32.9,10.4
62,58765,46,12.9
62,58765,59.6,9.1
62,58765,82.2,16.6
62,58765,26.7,10.3
62,58765,25.5,11.2
62,58765,120.8,14.4
62,58765,33.9,10.8
62,58765,86.8,18.1
62,58765,239.6,16.4
62,58765,49.4,10.1
62,58765,30.1,11.4
62,58765,59.8,8.8
62,58765,52.1,9.9
62,58765,73.5,12.3
62,58765,49.3,8.1
62,58765,91,12.8
62,58765,41.1,8
62,58765,58.8,16.6
62,58765,28.9,9.2
62,58765,26,9.7
62,58765,44.9,11.3
62,58765,118.9,10.7
62,58765,53.6,9
62,58765,58.6,8.8
63,58846,26,9
63,58846,54.7,10
63,58846,34.6,8.3
63,58846,173.3,10.7
63,58846,33.6,8
63,58846,39.1,10.3
63,58846,129.2,10.9
63,58846,27.9,8.5
63,58846,36.8,16
63,58846,60.9,20.2382113821138
63,58846,64.3,40
63,58846,120.4,21
63,58846,44.8,9.7
63,58846,32.3,17
63,58846,50.3,17.3
63,58846,35.4,22
63,58846,30.5,11.7
63,58846,41,14
63,58846,46,8
63,58846,29.5,19
63,58846,88.7,37
63,58846,26.3,11.3
63,58846,146.9,25
63,58846,35.2,15
63,58846,34.2,13.3
63,58846,35.9,13
63,58846,124.5,23
63,58846,40.4,16
63,58846,39.2,13
63,58846,34,17
63,58846,61.5,14
63,58846,56.8,14
63,58846,77.1,15.3
63,58846,161.8,22
63,58846,48.4,16
63,58846,74.4,25
63,58846,39.6,12
63,58846,72.7,14.7
63,58846,62.4,26.5292682926829
63,58846,73.2,31
63,58846,55.4,21
63,58846,33.1,22
63,58846,29.6,16
63,58846,89.6,11.7
63,58846,25.1,14
63,58846,37.2,18
63,58846,29.5,14.1471544715447
63,58846,27.2,13
63,58846,74.2,15
63,58846,31.5,12
63,58846,97,23
63,58846,64.3,24.3
63,58846,31.8,16.3
63,58846,68.2,11
63,58846,54.2,17
63,58846,64.3,46
63,58846,44.4,18
63,58846,87.7,14
63,58846,48.9,8.6
63,58846,70.7,16.1
63,58846,133.6,12
63,58846,28,10.2
63,58846,34,9.4
63,58846,189,16.8
63,58846,345.7,10.1
63,58846,25.5,9.5
63,58846,25.4,8.1
63,58846,34.3,8.6
63,58846,70.1,9.7
63,58846,35.6,11.2
63,58846,106.2,10.1
63,58846,27.4,10.8
63,58846,27.6,9
63,58846,26.7,9.7
63,58846,77.9,9.9
63,58846,242,16.2
63,58846,82.3,8.7
63,58846,43,10.5
63,58846,30.4,12.7
63,58846,36.3,9.5
63,58846,31.4,9.9
63,58846,27.4,10.8
63,58846,63.4,15.7
63,58846,35.4,10.7
63,58846,48.6,8.5
63,58846,44.1,9.2
63,58846,77.4,9.5
63,58846,62.9,8
63,58846,93.3,8.5
63,58846,49.2,8.3
63,58846,35.1,11.2
63,58846,46.1,8.2
63,58846,115.3,8.5
63,58846,27.8,9.1
63,58846,31.7,9.1
63,58846,59.9,8.9
63,58846,35.1,9.1
63,58846,51.8,9
63,58846,50,8.4
63,58846,50.1,10
63,58846,28.5,14.5
63,58846,34.2,8.3
63,58846,49.2,12
63,58846,25.2,12.4
63,58846,44,8.2
63,58846,28.6,9.7
63,58846,45.5,11.1
63,58846,39.1,10.7
63,58846,56,9.4
63,58846,54.1,12.9
63,58846,99,9
63,58846,27.3,8.1
63,58846,46.5,12.6
63,58846,33.9,9.9
63,58846,34.8,9.6
63,58846,88.5,8.7
63,58846,52.5,11.5
63,58846,30.3,11.2
63,58846,37,8.4
63,58846,25,11.2
63,58846,56.6,8.2
63,58846,29.1,9.3
63,58846,62.3,11.5
63,58846,50.7,8.9
63,58846,59.7,8.8
63,58846,41.4,8.4
63,58846,78.6,9.1
63,58846,29.7,10
63,58846,71.4,12
63,58846,140.7,28
63,58846,54.6,18
63,58846,34.8,11
63,58846,260.7,8.26178594878527
63,58846,31.4,11.7
63,58846,29,8.7
63,58846,32.2,12.7
63,58846,30.5,11.3
63,58846,31,12.3
63,58846,29.7,13.3
63,58846,30.6,9
63,58846,36.8,10.3
63,58846,34.9,10.3
63,58846,32.4,12
63,58846,46.9,9.7
63,58846,42.1,12.3
63,58846,29.8,10.7
63,58846,27.8,10
63,58846,67.1,10.3
63,58846,31.2,14
63,58846,32.4,12.7
63,58846,82.2,22.3
63,58846,35.2,19
63,58846,37.5,13
63,58846,55.5,17.6
63,58846,38.7,11.7
63,58846,35,10.6
63,58846,88.3,8.1
63,58846,30.8,10.5
63,58846,158.8,11
63,58846,42.7,11.5
63,58846,73,13.3
63,58846,39.8,9.1
63,58846,85.3,12.2
63,58846,55.2,11.3
63,58846,45.3,16.8
63,58846,59.7,10.4
63,58846,72.2,12.6
63,58846,27.1,11.9
63,58846,40.9,11.2
63,58846,27.9,10.2
63,58846,38.5,11.1
63,58846,51,12.4
63,58846,32.4,12.3
63,58846,69.3,20.1
63,58846,116.2,32.6
63,58846,62.9,9
63,58846,84.4,11.8
63,58846,38.8,11.7
63,58846,51.7,12.4
63,58846,37.6,12.4
63,58846,62,13.3
63,58846,185,26
63,58846,108.2,24.8
63,58846,89.4,13
63,58846,56.5,12.2
63,58846,85.2,9.2
63,58846,58.8,9.5
63,58846,63.9,18
63,58846,66.5,30.8
63,58846,36.8,15.8
63,58846,37.6,21.3
63,58846,27.6,12.8
63,58846,121.4,16.1
63,58846,34.1,16.5
63,58846,28.4,14.1
63,58846,29.9,9.3
63,58846,86.4,21.7
63,58846,83.4,23.8
63,58846,41.5,9.6
63,58846,53.5,10.8
63,58846,27.7,11.8
63,58846,52.2,24.1
63,58846,38.6,8.1
63,58846,35.5,13.2
63,58846,38.1,8.3
63,58846,169.3,25.4
63,58846,280.8,11.7
63,58846,29.1,12.9
63,58846,27.4,15
63,58846,75.6,11.1
63,58846,32.9,10.4
63,58846,46,12.9
63,58846,59.6,9.1
63,58846,82.2,16.6
63,58846,26.7,10.3
63,58846,25.5,11.2
63,58846,120.8,14.4
63,58846,33.9,10.8
63,58846,86.8,18.1
63,58846,239.6,16.4
63,58846,49.4,10.1
63,58846,30.1,11.4
63,58846,59.8,8.8
63,58846,52.1,9.9
63,58846,73.5,12.3
63,58846,49.3,8.1
63,58846,91,12.8
63,58846,41.1,8
63,58846,58.8,16.6
63,58846,28.9,9.2
63,58846,26,9.7
63,58846,44.9,11.3
63,58846,118.9,10.7
63,58846,53.6,9
63,58846,58.6,8.8
64,58853,28.3999999999999,15.7
64,58853,27.3,13
64,58853,27.9,14.7
64,58853,33.6,18.3
64,58853,42.3,18
64,58853,43.6,20.7
64,58853,48.9,23.3
64,58853,42,20
64,58853,55.5,38.7
64,58853,32.8,18
64,58853,44.4,22
64,58853,29.8,11.3
64,58853,63.7,21
64,58853,76.6,12
64,58853,37.2,16
64,58853,33.1,19.3
64,58853,45,10
64,58853,50.6,25
64,58853,29.6,15.7
64,58853,62.1,17
64,58853,73.1,20
64,58853,77.7,26
64,58853,25.7,17
64,58853,29.3,17
64,58853,28,21
64,58853,47.3,13
64,58853,37.4,13
64,58853,72.9,18.3
64,58853,44.2,11.3
64,58853,35.2,24
64,58853,41.4,27
64,58853,37.4,14.3
64,58853,36.9,13.3
64,58853,63.6,20.7
64,58853,56.4,19
64,58853,93.9,12
64,58853,33.5,18.7
64,58853,30.3,17.3
64,58853,38.3,18
64,58853,34.9,12
64,58853,45.4,18
64,58853,25.1,9
64,58853,67.5,15.3
64,58853,97.5,19
64,58853,52.5,16.3
64,58853,27.3,16.7
64,58853,59.2,18
64,58853,26.1,18
64,58853,26.9,17
64,58853,68.3,15
64,58853,63.8,15
64,58853,39,20.7
64,58853,32.8,16
64,58853,31.1,17
64,58853,41.3,19
64,58853,46.3,12
64,58853,61.1,17.3
64,58853,30.3,27
64,58853,32.9,23
64,58853,59.5,12.7
64,58853,32.7,23
64,58853,34.8,25
64,58853,25.6,22
64,58853,32.1,11
64,58853,27,17
64,58853,40.8,35
64,58853,26.4,19
64,58853,35.3,22.7
64,58853,26.9,18
64,58853,25,26
64,58853,43.2,25
64,58853,34.6,22.3
64,58853,28.5,19
64,58853,40,20.7
64,58853,29.9,14
64,58853,36.9,17
64,58853,84.4,20.7
64,58853,33.2,15.7
64,58853,66.9,28
64,58853,47,13.3
64,58853,48.3,19.3
64,58853,47.8,17
64,58853,43.6,21
64,58853,54,18
64,58853,40.1,15
64,58853,59,17.3
64,58853,50.1,22.7
64,58853,31.7,14
64,58853,37.1,10.7
64,58853,57.3,27
64,58853,44,22.3
64,58853,37.6,20
64,58853,33.6,20
64,58853,29.6,22
64,58853,53,17.3
64,58853,54.2,18.3
64,58853,80.2,14.3
64,58853,98.7,13.3
64,58853,39,22
64,58853,40.5,17
64,58853,54.4,14
64,58853,32.4,16
64,58853,27.9,16
64,58853,41.8,13.7
64,58853,52.9,18.3
64,58853,63,17
64,58853,61.2,13
64,58853,25.9,16
64,58853,69.9,27.7
64,58853,37.3,8
64,58853,33.5,8
64,58853,69.2,16
64,58853,26.8,29
64,58853,38.7,32
64,58853,140.1,31.7
64,58853,34,22
64,58853,35.7,17.3
64,58853,154.8,13
64,58853,46.8,14.7
64,58853,37.7,18
64,58853,30.5,12
64,58853,89.5,15.7
64,58853,25.1,17.3
64,58853,49.1,32
64,58853,84.9,27
64,58853,41.4,8.4
64,58853,78.6,9.1
64,58853,29.7,10
64,58853,71.4,12
64,58853,140.7,28
64,58853,54.6,18
64,58853,34.8,11
64,58853,260.7,8.26178594878527
64,58853,31.4,11.7
64,58853,29,8.7
64,58853,32.2,12.7
64,58853,30.5,11.3
64,58853,31,12.3
64,58853,29.7,13.3
64,58853,30.6,9
64,58853,36.8,10.3
64,58853,34.9,10.3
64,58853,32.4,12
64,58853,46.9,9.7
64,58853,42.1,12.3
64,58853,29.8,10.7
64,58853,27.8,10
64,58853,67.1,10.3
64,58853,31.2,14
64,58853,32.4,12.7
64,58853,82.2,22.3
64,58853,35.2,19
64,58853,37.5,13
64,58853,55.5,17.6
64,58853,38.7,11.7
64,58853,35,10.6
64,58853,88.3,8.1
64,58853,30.8,10.5
64,58853,158.8,11
64,58853,42.7,11.5
64,58853,73,13.3
64,58853,39.8,9.1
64,58853,85.3,12.2
64,58853,55.2,11.3
64,58853,45.3,16.8
64,58853,59.7,10.4
64,58853,72.2,12.6
64,58853,27.1,11.9
64,58853,40.9,11.2
64,58853,27.9,10.2
64,58853,38.5,11.1
64,58853,51,12.4
64,58853,32.4,12.3
64,58853,69.3,20.1
64,58853,116.2,32.6
64,58853,62.9,9
64,58853,84.4,11.8
64,58853,38.8,11.7
64,58853,51.7,12.4
64,58853,37.6,12.4
64,58853,62,13.3
64,58853,185,26
64,58853,108.2,24.8
64,58853,89.4,13
64,58853,56.5,12.2
64,58853,85.2,9.2
64,58853,58.8,9.5
64,58853,63.9,18
64,58853,66.5,30.8
64,58853,36.8,15.8
64,58853,37.6,21.3
64,58853,27.6,12.8
64,58853,121.4,16.1
64,58853,34.1,16.5
64,58853,28.4,14.1
64,58853,29.9,9.3
64,58853,86.4,21.7
64,58853,83.4,23.8
64,58853,41.5,9.6
64,58853,53.5,10.8
64,58853,27.7,11.8
64,58853,52.2,24.1
64,58853,38.6,8.1
64,58853,35.5,13.2
64,58853,38.1,8.3
64,58853,169.3,25.4
64,58853,280.8,11.7
64,58853,29.1,12.9
64,58853,27.4,15
64,58853,75.6,11.1
64,58853,32.9,10.4
64,58853,46,12.9
64,58853,59.6,9.1
64,58853,82.2,16.6
64,58853,26.7,10.3
64,58853,25.5,11.2
64,58853,120.8,14.4
64,58853,33.9,10.8
64,58853,86.8,18.1
64,58853,239.6,16.4
64,58853,49.4,10.1
64,58853,30.1,11.4
64,58853,59.8,8.8
64,58853,52.1,9.9
64,58853,73.5,12.3
64,58853,49.3,8.1
64,58853,91,12.8
64,58853,41.1,8
64,58853,58.8,16.6
64,58853,28.9,9.2
64,58853,26,9.7
